id,Title,Season,Episode,Writers,Directors,Cast,Script;;;
OLIVIA: I recognize his voice.;;;
CHARLIE: You recognize his voice?;;;
OLIVIA: It's him, Charlie. I swear. (encouraging her fellow agent) Come on.;;;
AGENT #2: Almost there. Got it. It's a land line, but it was forwarded to a cell.;;;
OLIVIA: Where?;;;
AGENT #2: He's in transit on Route 3 heading to Lincoln Tunnel.;;;
CHARLIE: How far out are we?;;;
FBI TECH AGENT: About a mile and closing.;;;
CHARLIE: We got 'em. Name on the account is George Morales, age forty-three. Purchased a plane ticket this morning. Three forty-five flight down to Sao Paolo out of JFK.;;;
OLIVIA: So he must be on his way there now.;;;
CHARLIE: According to NCIC, he's a black market trafficker, high end.;;;
OLIVIA: So how far out are we?;;;
FBI TECH AGENT: Five hundred and fifty yards.;;;
FBI TECH AGENT: Echo flank left foxtrot.;;;
RADIO VOICE (off screen): Flank right.;;;
FBI TECH AGENT: Wait, he stopped.;;;
OLIVIA: What, did we lose the signal?;;;
FBI TECH AGENT: No, he just stopped.;;;
OLIVIA: So do you think he ditched his phone?;;;
CHARLIE: I don't know why he would. There's no way he could have spotted us. Looks like he hit traffic.;;;
OLIVIA: Where's the transponder? Let's go. Charlie!;;;
(Morales is hit by a taxicab);;;
FEMALE VOICE (off screen): You okay? Call 911!;;;
OLIVIA: He's okay.;;;
OLIVIA: I'm told you wanted to see me.;;;
GEORGE MORALES: Yes. I want to make a deal. I'll tell you everything I know.;;;
OLIVIA: I'm not sure what you have to trade. Under Title Eighteen of the U.S. Code, we have you for possession of chemical weapons on top of suspicion of murder of Mark Young.;;;
GEORGE MORALES: I want protection.;;;
OLIVIA: You mean immunity.;;;
GEORGE MORALES: No, I mean protection. From Massive Dynamic. You need to move me from here right now.;;;
OLIVIA: What are you talking about?;;;
GEORGE MORALES: I didn't kill anybody. Why would I? That guy was a treasure trove of unbelievable things. Massive Dynamic killed him.;;;
OLIVIA: Massive Dynamic killed Mark Young?;;;
GEORGE MORALES: That's right.;;;
OLIVIA: Why would they?;;;
GEORGE MORALES: Maybe as a warning to any employee who's thinking of doing the same thing.;;;
OLIVIA: Maybe? I think it's easy to invent a story that you think I want to hear.;;;
GEORGE MORALES: Really? Did I invent ZFT? Flight 627? The Northwoods group? John Scott? The Pattern? The whole thing is, is a hoax. It's all a smoke screen so Massive Dynamic can do whatever it wants to whoever it wants. Do you understand that? Massive Dynamic is hell, and its founder, William Bell, is the devil. And I can prove all of it, but only if I get protection.;;;
OLIVIA: So why me? Why do I get the privilege of your cooperation?;;;
GEORGE MORALES: Because I know I can trust you.;;;
OLIVIA: You don't even know me.;;;
GEORGE MORALES: John Scott told me about you. Immunity and complete protection, and I will tell you everything I know.;;;
NINA: Agent Dunham, I don't recall seeing you on my schedule today.;;;
OLIVIA: Well, I don't need an appointment, Ms. Sharp.;;;
NINA: It's alright.;;;
OLIVIA: No matter where my investigations take me, they always come back here.;;;
NINA: Well, I don't know what you've heard since we last saw each other, but I would hope that my cooperation would have garnered some benefit of the doubt. Massive Dynamic has nothing to hide.;;;
GEORGE MORALES: It's about time. What took you so long?;;;
OLIVIA: See, I believe that your cooperation is an illusion. It never leads to something tangible. It only leads to more questions. And that's the point, isn't it? To keep us all asking questions? All just chasing our own tails?;;;
NINA: Are you sure you're feeling well, Miss Dunham? I think perhaps you're perceiving things that are entirely in your mind's eye.;;;
OLIVIA: I wanted to thank you for all your job offers, and I'm sorry that it's taken me so long to give you an answer, but I, um, I think I finally have one.;;;
NINA: Yes, it's obvious in your expression. Well, I understand that you've captured your suspect. I imagine that in an effort to seek an immunity agreement from your agency, he's attempting to blame Massive Dynamic for all his foul deeds.;;;
OLIVIA: Are you protecting your CEO, William Bell? Because if you are, now is the time to tell me. Once our witness talks, you lose all leverage in a plea.;;;
NINA: I seriously doubt that your witness will be able to provide any actionable evidence to implicate Massive Dynamic or William Bell of any wrongdoing.;;;
(Morales being attacked by John Scott);;;
GEORGE MORALES: No, please! No, John, please don't! I won't say anything.;;;
NURSE: (Screams);;;
OLIVIA (to Broyles on cell phone): Dunham.;;;
BROYLES: Our witness is dead.;;;
OLIVIA: What?;;;
BROYLES: Seems he was drugged with the same substance as Mark Young.;;;
OLIVIA: How? We had guards on his room.;;;
BROYLES: We don't know yet, but a nurse saw his throat open up right before her eyes.;;;
OLIVIA: Nina Sharp.;;;
BROYLES: Excuse me?;;;
OLIVIA: She got to him, and there'll be no evidence of that, just like you said.;;;
BROYLES: Dunham, Nina Sharp and Massive Dynamic have been nothing but cooperative with this investigation. I suggest you keep your unfounded accusations in check.;;;
OLIVIA: Walter. Hi. Can you come out? Um, I need to go back in.;;;
WALTER: In our room?;;;
OLIVIA: Uh, no. In the tank. There are too many questions. Like who's working for whom? And why? Who should be arrested? who's plotting what? And if John had the answers, Then the answers are still in his memory, which means that they're in my memory.;;;
WALTER: Miss Dunham.;;;
OLIVIA: Please, Walter. We're wasting time.;;;
WALTER: It's dangerous.;;;
OLIVIA: I am prepared to take that risk.;;;
WALTER: There is little that makes me happier than taking drugs. Perhaps administering them, designing and carrying out experiments that bend the plane of what we consider reality. I'm rarely if ever opposed to such things except now. But I tell you, you'll damage yourself. Every time you go back in, the risk of permanent damage--seizures, aneurysms, memory loss, death...;;;
OLIVIA: But if I don't go back in, others may die.;;;
WALTER: And if you do, the death could be your own. There are no guarantees that you will retrieve the memories you're looking for. And remember, there can be no interaction with him. You can't just ask.;;;
OLIVIA: He did see me.;;;
WALTER: No. No, that is not possible. Give me some time. I will try to develop a safer technique. But not tonight. You need to rest. Sleep well.;;;
OLIVIA: You too.;;;
GREGORY WORTH: (on cell phone): Tell him to have the money or I'll have to break his legs too. I gotta go. (to Michael Kelly) What the hell happened to you?;;;
MICHAEL KELLY: He's back in town, Peter Bishop.;;;
GREGORY WORTH: Peter Bishop, really?;;;
"(Olivia receives an email from John Scott - """"I saw you in the restaurant"""")""";;;
"10,Safe,1,10,David H. Goodman,Michael Zinberg,""['James Hook as ND Agent ', 'Van Dyck as Chief Technician\n\n\nRosa Arredondo\n as \nSusan Lugo\n\n\nAmir Arison\n as Dr', 'Evan Chan as Surveyor ', 'Sean Mahon as Drew\n\n\nBelinda Sinclair\n as Bar Patron ', 'Anna Torv as Olivia Dunham\n\n\nJoshua Jackson\n as \nPeter Bishop\n\n\nLance Reddick\n as \nPhillip Broyles\n\n\nKirk Acevedo\n as \nCharlie Francis\n\n\nBlair Brown\n as \nNina Sharp\n\n\nJasika Nicole\n as \nAstrid Farnsworth\n\n\nMark Valley\n as \nJohn Scott\n\n\nJohn Noble\n as \nDr', 'Jared Harris as David Robert Jones\n\n\nPaul Fitzgerald\n as \nRyan Eastwick\n\n\nChance Kelly\n as \nMitchell Loeb\n\n\nJames Frain\n as \nSalman Kohl\n\n\nAngel David\n as \nRaul Lugo\n\n\nVince Cupone\n as \nEvan McNeil\n\n\nBrian Cromwell\n as \nRobert Norton\n\n\nBrian Slaten\n as \nMan ', 'Karl Kenzler as Special Agent \nSam Martin\n\n\nVillage Dumetz\n as Bradley ', 'Frank Deal as Bank Manager Grimes\n\n\nEmily Brownell\n as \nH', 'Matthew Martin as ND Agent\n\n\nDarby Totten\n as ND Agent ', 'Greg Schmalbach as Surveyor ']"",""1 PROLOGUE 1.1 Philadelphia Mutual Savings Bank 2 ACT I 2.1 The Science Team at the Bank 2.2 In the Robber's Warehouse 2.3 Visiting in Wissenschaft Prison 2.4 The Bishops Shop for Tools 2.5 The Visit with Mister Jones 2.6 Dunham Informs the Ex-Wife 3 ACT II 3.1 Power Tools at the Bank 3.2 Robber's Warehouse - Discontent 3.3 Nina Visits John Scott 3.4 Walter's Lab - Discussing Leads 3.5 A Bar in Cambridge 3.6 The Robber's Prepare for Providence 3.7 Waiting at the Bar 3.8 In the Bishops Hotel 4 ACT III 4.1 Still at the Bishops Hotel 4.2 Walter Visits the Federal Building 4.3 Nina Returns to John Scott 4.4 At the V.A. in Washington D.C. 4.5 The Robber's Depart the Warehouse 4.6 Federal Building - Following Leads 4.7 Locking Down Fairmont Savings Bank 5 ACT IV 5.1 Conflict at the Hideout 5.2 Final Orders at Wissenschaft 5.3 Back at the Federal Building 6 ACT V 6.1 Walter Starts to Remember Lab 6.2 Enroute to Little Hill Field 6.3 Preparing at Little Hill 6.4 Final Visit at Wissenschaft 6.5 Closing in on Little Hill 6.6 Broyles Confronts Nina 6.7 Departing Little Hill";;;
1.1 Philadelphia Mutual Savings Bank;;;
2.1 The Science Team at the Bank 2.2 In the Robber's Warehouse 2.3 Visiting in Wissenschaft Prison 2.4 The Bishops Shop for Tools 2.5 The Visit with Mister Jones 2.6 Dunham Informs the Ex-Wife;;;
3.1 Power Tools at the Bank 3.2 Robber's Warehouse - Discontent 3.3 Nina Visits John Scott 3.4 Walter's Lab - Discussing Leads 3.5 A Bar in Cambridge 3.6 The Robber's Prepare for Providence 3.7 Waiting at the Bar 3.8 In the Bishops Hotel;;;
4.1 Still at the Bishops Hotel 4.2 Walter Visits the Federal Building 4.3 Nina Returns to John Scott 4.4 At the V.A. in Washington D.C. 4.5 The Robber's Depart the Warehouse 4.6 Federal Building - Following Leads 4.7 Locking Down Fairmont Savings Bank;;;
5.1 Conflict at the Hideout 5.2 Final Orders at Wissenschaft 5.3 Back at the Federal Building;;;
6.1 Walter Starts to Remember Lab 6.2 Enroute to Little Hill Field 6.3 Preparing at Little Hill 6.4 Final Visit at Wissenschaft 6.5 Closing in on Little Hill 6.6 Broyles Confronts Nina 6.7 Departing Little Hill;;;
EVAN MCNEIL: (at console next to dead guard) Security cameras are out - disarming alarm. (diverts wire circuitry) Alarm disarmed.;;;
MITCHELL LOEB: Roger, we're in. (walks to vault wall and inspects it) How are we doing?;;;
EVAN MCNEIL: Loop is up - you're good to go.;;;
(team attachs equipment to wall and computer controls);;;
MITCHELL LOEB: How are we doing?;;;
RAUL LUGO: Good to go.;;;
MITCHELL LOEB: Okay - powering up. 3... 2... 1... charge.;;;
(wall vibrates);;;
RAUL LUGO: Oscillation is good.;;;
RYAN EASTWICK: Ready to open the grid.;;;
MITCHELL LOEB: Where are we?;;;
RAUL LUGO: 96%... 98... resonance - set.;;;
MITCHELL LOEB: Give me the grid... (men expose wall to harpoon) Careful!;;;
RAUL LUGO: (fires cable through wall) Magnet firm.;;;
MITCHELL LOEB: How long do we have?;;;
(team dons remainder of gear);;;
RAUL LUGO: Confirming density and thickness, 1 minute 41, 40...;;;
MITCHELL LOEB: Let's go.;;;
(team pulls way through the resonated wall into vault);;;
MITCHELL LOEB: (looking for safety deposit box number) 610, 610, 610... Okay, we got it. Give me a charge gel.;;;
RYAN EASTWICK: (passes charge and checks watch) 57 seconds.;;;
MITCHELL LOEB: (places charge) We gotta move. (smoking door falls to floor);;;
RYAN EASTWICK: 45 seconds;;;
(box is lugged to the wall);;;
RYAN EASTWICK: I got it. Down.;;;
MITCHELL LOEB: Alright, let's move. Grab everything let's go.;;;
RYAN EASTWICK: Let's go, I need help. Get it up. (hoisting the box to the cable);;;
MITCHELL LOEB: (to Eastwick) Okay, take it through.;;;
RYAN EASTWICK: (pushes the box through to the waiting McNeil) Okay, you got it? (checks watch) They gotta move or they're not gonna make it.;;;
(in the vault);;;
MITCHELL LOEB: Lugo, let's go.;;;
RAUL LUGO: The magnet, it won't disengage.;;;
MITCHELL LOEB: Lugo... disengage it - we've got to go now.;;;
RAUL LUGO: You go, I'm working on it. Go! I'm right behind you. (tugs on magnetic harpoon);;;
(outside the vault - Loeb emerges);;;
RYAN EASTWICK: 15 seconds. What the hell is he doing?;;;
MITCHELL LOEB: The magnets stuck.;;;
ROBERT NORTON: He can't leave that in there. We're screwed if he does.;;;
MITCHELL LOEB: Yeah! I think he understands that. (looks at watch) Come on.;;;
ROBERT NORTON: (cable goes limp) We got slack.;;;
RYAN EASTWICK: 10 seconds, 9 seconds, 8, 7, 6...;;;
RAUL LUGO: (dons mask) Alright, I'm ready. Pull me through!;;;
RYAN EASTWICK: 5 seconds, 4, 3... (Lugo starts through wall) We've got 2 seconds, come on, pull!;;;
MITCHELL LOEB: Come on, push. Come on.;;;
RAUL LUGO: It's hard! Pull me through! (wall solidifies) ...ahhhh, ahhhh!...;;;
MITCHELL LOEB: (quickly) Grab everything, let's go. (retrieves pistol);;;
RAUL LUGO: No, help me. Please?;;;
